Posting Date,Quantity,Amount,Channel Name_masked,District_masked,State Name_masked,Master Variant_masked,Category_masked,Sales Leader_masked,Chain_masked,Zone_masked,NEW Category Mapping_masked,CPG_masked,RSM_masked,Master SKU_masked,Variant Code_masked,Master Flavour_masked,ASM Emp Name_masked,Category Mapping_masked,Customer Name_masked,Size_masked,Sub Channel_masked,No._masked,Sub-category_masked,Segment_masked,Source Document No._masked,Population Group_masked,Source No._masked,GT City_masked
2025-02-24,3.0,3616.07001,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,eukGvrDOVGRXeTSu,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,JUWvhNZcYOuptIBs,VOKwIsPfOFrVNhBe,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,PhttVjxVZSdKRyLm,iAUJKiyxISouOlEp,VomUcrtigEMuntSI,FiCdLGcYixuaolTS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-24,6.0,7232.14002,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,eukGvrDOVGRXeTSu,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,JUWvhNZcYOuptIBs,VOKwIsPfOFrVNhBe,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,PhttVjxVZSdKRyLm,iAUJKiyxISouOlEp,VomUcrtigEMuntSI,bLqqUPypVbQzzNEa,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-24,1.0,1205.36,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,cBgTYHumJQOcOOap,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,wYfwlyZmIqUbNZYX,CavakkeGQgzKJePs,ABxjXHjtzIvqLkUF,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,pXFvSFKRdguwbHIa,iAUJKiyxISouOlEp,VomUcrtigEMuntSI,FiCdLGcYixuaolTS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-24,1.0,1205.36,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,hvvLMNgUceVwCAOC,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,fekjvkHSImEWOwbv,dPSgWjoPYudmzICh,QisacZcSVRQjbIzQ,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,uyVSKDDxxBWekpsb,iAUJKiyxISouOlEp,VomUcrtigEMuntSI,FiCdLGcYixuaolTS,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-25,-1.0,-602.68,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,uIKjuGSojdRUzCWM,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,xmccCmaKwbQxPvAV,TKWSTOSrKaupQTeu,njFhzPmUdPSUmpuA,STLPLLdzHkSdhWnP,TfVaawKoiQZOOOwF,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,TBwDEYzutnKwMkJK,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,MrDnVpqFoLqTbUQG,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-25,-3.0,-1808.04,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,itSTHiBXjPKkueJI,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ZaPcKBJSFYoTVdsx,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,hzLmVqSiKlPLhQpi,lFsRZSJJovUywgXD,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,fsvlTZcvRGZPbTjO,GkLgvIOxuZheBnZM,kBYcolktdJaPDEPc,EUtbXDgIXTYxoohW,fqAiDGvzXOAkeETW,InUPNAYGIuAbTANr,VomUcrtigEMuntSI,CfSrJuicnMTbYxOG,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,1.0,1506.7,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,ibqYZrQJlPcUFYbd,JTsiwtCBJfGlzGmj,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,ezRybcFBDAlaKcQe,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,auDfigMHJXhLiEFJ,cKHEnekBFEofZMXl,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,fbdWSUHOikQqiZVh,GkLgvIOxuZheBnZM,akufbaYRkkEMJZix,EUtbXDgIXTYxoohW,gqBpWekPXsvRpqDq,iAUJKiyxISouOlEp,VomUcrtigEMuntSI,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,1.0,428.57,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,uPYWcHYAPsWboUvv,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,NSdRSvcsROdspnnn,FjqpwJAfFAIkkuWg,VodqToOCABfpXAzk,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,ghEAJkuhujYGGbct,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,-2.0,-857.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,uPYWcHYAPsWboUvv,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,NSdRSvcsROdspnnn,FjqpwJAfFAIkkuWg,VodqToOCABfpXAzk,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,ghEAJkuhujYGGbct,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,TZEkamogVIatzSVP,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,6.0,2571.43002,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,fPTyzTLfHmBkBqSt,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,UbQfEytAYrsGKHGb,gTUPGyddmkdSmgMC,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,nelNnSHyVwvzXJvQ,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,-4.0,-1714.29,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,fPTyzTLfHmBkBqSt,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,UbQfEytAYrsGKHGb,gTUPGyddmkdSmgMC,HMLpeJCHhUaZtIcl,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,nelNnSHyVwvzXJvQ,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,TZEkamogVIatzSVP,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,2.0,857.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,FsmjynPcpUMCVvir,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,fgTMDHDUYhIdMmpL,bgNfvpaxFUVZOnUt,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,tedUbHUjwLOlndyw,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,-2.0,-857.14,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,FsmjynPcpUMCVvir,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,fgTMDHDUYhIdMmpL,bgNfvpaxFUVZOnUt,AdWhvFYOLhfvcVSg,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,tedUbHUjwLOlndyw,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,TZEkamogVIatzSVP,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,4.0,1714.29,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,obNWhtpVBWpNfdix,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,ywAOenaJEZBgRRjX,WqtyUctPljCAoOty,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,UbtkXLFxYTIOfdfS,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,-4.0,-1714.29,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,obNWhtpVBWpNfdix,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,ywAOenaJEZBgRRjX,WqtyUctPljCAoOty,cezTjAabGcizwJKT,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,UbtkXLFxYTIOfdfS,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,TZEkamogVIatzSVP,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,1.0,428.57,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,xiuyKVatdLImyBuX,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,hGlIRuAbvoKWCVbF,ubhWrFAqXjFGZLYB,wFfMlgsKzEKfqypT,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,SyHEssopRFnhqOaj,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,-1.0,-428.57,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,xiuyKVatdLImyBuX,rcyqhODBLkTSYFWs,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,nSzfAhGIcHgKaqJQ,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,hGlIRuAbvoKWCVbF,ubhWrFAqXjFGZLYB,wFfMlgsKzEKfqypT,STLPLLdzHkSdhWnP,gZUmJyarELrQWCfW,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,SyHEssopRFnhqOaj,klGxuBYLURmfWrKo,XWPsgznfBUQTUWyX,TZEkamogVIatzSVP,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,3.0,2314.29,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,YpLGxiNIKsdWzizQ,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,VFUOEydkKSMeXXqb,ZREvufvrSviydCuB,PnyMTWmZafddUcLd,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,TlklqLlSrqYqbTVz,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,-2.0,-1542.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,YpLGxiNIKsdWzizQ,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,VFUOEydkKSMeXXqb,ZREvufvrSviydCuB,PnyMTWmZafddUcLd,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,TlklqLlSrqYqbTVz,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,TZEkamogVIatzSVP,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,2.0,1542.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,tmcLHSvNhBYDKYYw,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,vwEWpIvFoBJbSegK,WPHOKIzBVtTzLnBv,wPbWUgzZFBESgGFE,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,aWRWJjqSCtaVDKSt,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,-1.0,-771.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,tmcLHSvNhBYDKYYw,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,vwEWpIvFoBJbSegK,WPHOKIzBVtTzLnBv,wPbWUgzZFBESgGFE,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,aWRWJjqSCtaVDKSt,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,TZEkamogVIatzSVP,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,3.0,2314.29,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,wBDAADbJbXAfWiNt,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,WsclzYoURxvIRlsm,lHrsintFQeMLHjMa,OatvbQlJgtnvoeiD,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,UbSpHthdgRKwZLMO,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,-4.0,-3085.72,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,wBDAADbJbXAfWiNt,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,WsclzYoURxvIRlsm,lHrsintFQeMLHjMa,OatvbQlJgtnvoeiD,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,UbSpHthdgRKwZLMO,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,TZEkamogVIatzSVP,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,3.0,2314.29,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,PQNCcwiDUDrakwGG,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,ioAcnDAIVegRJCTi,ngHnLSXKRFVKITrM,ziQHIZnApBIHQQwb,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,eyFfySElFdjjUsfc,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,-2.0,-1542.86,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,PQNCcwiDUDrakwGG,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,ioAcnDAIVegRJCTi,ngHnLSXKRFVKITrM,ziQHIZnApBIHQQwb,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,eyFfySElFdjjUsfc,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,TZEkamogVIatzSVP,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,3.0,2314.29,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,GCzdhtzElpIqNRCQ,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,cESrIkQWSUaFnYAv,tiOsfUcOEYTtUdiF,fUPzXYOkDzlLklBB,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,mvoHTtCmjqjdSwDd,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,-1.0,-771.43,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,GCzdhtzElpIqNRCQ,nCjRrWuaOhHtHgXO,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,cESrIkQWSUaFnYAv,tiOsfUcOEYTtUdiF,fUPzXYOkDzlLklBB,STLPLLdzHkSdhWnP,OGULGvBzSqncgyvO,GkLgvIOxuZheBnZM,yaGGJYLxKkRdIuhw,EUtbXDgIXTYxoohW,mvoHTtCmjqjdSwDd,ecGeYITMIgSPWoEH,WsgFdddooCLbqCrZ,TZEkamogVIatzSVP,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,-1.0,-562.5,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,JZYfFgDukskerKxw,RoXbmUVwHMXjKHHd,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,fMxDEIkxQxUJIjuV,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,cfxnztfusDguumgn,MjAOtcCdnbGOIcHO,VodqToOCABfpXAzk,STLPLLdzHkSdhWnP,rJvNFViqZmJDhjNw,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,tOYzaCmFldtcpOlR,WaBdvTdTAsbwgfIo,VomUcrtigEMuntSI,TZEkamogVIatzSVP,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,5.0,1285.7,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,PjGgioxyCNGmXzme,gXrUUrqOGvAQqwfa,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,cESrIkQWSUaFnYAv,ItbixFJCanyHzdvd,fUPzXYOkDzlLklBB,STLPLLdzHkSdhWnP,KNanGbnvhWUUqHLZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,EkXXDYGSpnlZZlyn,wsIJeUcUFmjDATeL,WsgFdddooCLbqCrZ,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,-4.0,-1028.56,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,PjGgioxyCNGmXzme,gXrUUrqOGvAQqwfa,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,cESrIkQWSUaFnYAv,ItbixFJCanyHzdvd,fUPzXYOkDzlLklBB,STLPLLdzHkSdhWnP,KNanGbnvhWUUqHLZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,EkXXDYGSpnlZZlyn,wsIJeUcUFmjDATeL,WsgFdddooCLbqCrZ,TZEkamogVIatzSVP,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
2025-02-26,6.0,1542.84,cbfnoGMbJmTPSIAo,FzPDjqipVJIqVLBL,fyNsDOjkOZvAONKz,rBkRtKPgjDgVhpbD,gXrUUrqOGvAQqwfa,JPuVzWwXlFfvwNIV,YzcwdEZQTWLgHfQP,uMImZPmMMhsUdVmH,IAxBfMqivwPDCWIR,skcsMvBhRjemEFpa,bGnOHxbCzvZNDwNu,VFUOEydkKSMeXXqb,zpczzpBaxciUHPfP,PnyMTWmZafddUcLd,STLPLLdzHkSdhWnP,KNanGbnvhWUUqHLZ,GkLgvIOxuZheBnZM,LiwlOhaPTZLrXjmO,EUtbXDgIXTYxoohW,FmeKAYHltmALGeWi,wsIJeUcUFmjDATeL,WsgFdddooCLbqCrZ,PBxkAQmFUDbUfJHr,RCDHsAtBUTYQOyMC,wJlkPrAStSQKGYRo,JmGbwEvTRpwWcbwY
